,userId,productId,score
107,A10H3SSRUQ67HT,B0000648AG,5.0
108,A10H5QOGR84C7Z,B0002X4QCI,1.0
109,A10H6XACQUSGXF,B00000ISUU,5.0
110,A10HG4KN3AEBPZ,B000GAO33Y,5.0
111,A10HITQLIPUVQX,B00006IE14,5.0
112,A10HITQLIPUVQX,B00006IE19,5.0
113,A10HITQLIPUVQX,B00006IE1N,5.0
114,A10HITQLIPUVQX,B00006IE1W,5.0
115,A10HITQLIPUVQX,B000J0B1MM,5.0
116,A10HITQLIPUVQX,B000J0B1OA,5.0
117,A10HLHW5LZG55C,B0008GLYMO,5.0
118,A10HLHW5LZG55C,B000E23RSQ,2.0
119,A10I2G6Y5CG7R3,B00022694W,5.0
120,A10I5HJ5J6LEZ5,B0009OE06M,1.0
121,A10IDD4TT91UOC,B000OVK2LW,4.0
122,A10II8U9Y5UOHP,B0000CBK1L,4.0
123,A10IKHRUSMKP46,B000KJVRUI,4.0
124,A10JGU2DU6NUID,B000N23NRC,5.0
125,A10JUBOH41EVGR,B0002TMXAY,1.0
126,A10KEOMBPSOQGL,B000HF6JF8,5.0
127,A10KXKYWKTNBSG,B000B7QA9M,5.0
128,A10KYVD5OUF8K3,B000PCVUAM,4.0
129,A10L0UVO8RUSMW,B00006JNWU,5.0
130,A10L1OFPMV7GQ9,B000JQM1DE,5.0
131,A10LI6MRO18LYC,B000GAY3XO,1.0
132,A10LTYPYHM8H87,B000F7DPEQ,1.0
133,A10LWFKVC21F82,B000A88MSE,5.0
134,A10M4I4D0NGMTL,B000EOX28E,5.0
135,A10M5SRRHLW0QA,B000E7N0FG,5.0
136,A10MBPTTQA249A,B0006843G8,5.0
137,A10MDO30JNKH2F,B0000CBK1L,5.0
138,A10MDSFGZ7FY93,B00099QWOK,5.0
139,A10MJZE4A768XX,B000CBWWJO,4.0
140,A10MMAUNG0F266,B0009DTDYM,1.0
141,A10MSMB3RIMPSW,B000HMBY1A,5.0
142,A10MWPL56BJKQP,B000641G9Y,5.0
143,A10N3M6NW8AWAQ,B0009XTPAO,1.0
144,A10N451EK5X6Z7,B0009VEMAY,5.0
145,A10N8W54GRQ5RG,B000E864JE,4.0
146,A10NJ91V5Q7BB,B000KVZ9W8,2.0
147,A10NMBL5MO52T9,B000NDKVJY,3.0
148,A10NNO24VVDA4U,B000J2D8QC,5.0
149,A10NST2PV74NJ8,B000AM7YJI,5.0
150,A10O18BJ40JV95,B000J0C64O,5.0
151,A10O18BTQL8QBE,B000I0QCOK,2.0
152,A10O52QWKP8WOB,B0009VEM72,2.0
153,A10O7THJ2O20AG,B000QF8YSY,5.0
154,A10OA1BA55VVXS,B00068TSGS,1.0
155,A10P1JKSVOKIIU,B0001DT3YU,5.0
156,A10P9V7UH8828E,B000I1HNME,1.0
157,A10PVWPMYR0TD8,B00024WNVI,4.0
158,A10Q4R9233JLPL,B00006IFGK,5.0
159,A10Q5NWHX3Z9T1,B000QE2L8E,5.0
160,A10QNVJH6RNTGK,B00004W3Y5,4.0
161,A10QSV9ECIX7JL,B0002KR9DY,1.0
162,A10QUVPG2DLJZM,B000NPXCGQ,3.0
163,A10R4G3L4XLLUO,B000IBMJMS,2.0
164,A10RHYA8B2K9QT,B000KKCP62,5.0
165,A10RM6VD52VRRK,B000EOX28E,5.0
166,A10RQZON76JA7B,B0001DSIVY,5.0
167,A10RSW2CXAT5JB,B000GIKZ4W,4.0
168,A10S8NDSGZR6NA,B00004Z2UB,5.0
169,A10S8RK936IAJ6,B000N2Y632,5.0
170,A10SK8Y9STHO38,B0000AQODQ,5.0
171,A10T2SYUEAFZVP,B000OYFFXO,5.0
172,A10TABSAU32R9F,B00005BZRZ,5.0
173,A10TL1W67ZPBFA,B0002VA9NA,5.0
174,A10TPJWKMO050Q,B00009R80W,1.0
175,A10TT86D4DEYD1,B000B7MUEG,5.0
176,A10U2V4TRG5E53,B00083OP7S,4.0
177,A10UA7M5C1W7UM,B0009NT5OU,5.0
178,A10UDMEB9WIYG7,B000JQM1DE,5.0
179,A10UHOIJ4R52CG,B000HF6VK6,5.0
180,A10V348GBNN9MA,B00006IFJQ,5.0
181,A10V42MDHVGWPK,B000KNHRG2,5.0
182,A10VA5QS5P57N4,B000B7MUFK,5.0
183,A10VJ5ZGUZPZGD,B0002KHBRI,5.0
184,A10VTJ5VQ7UYYC,B000E23RSQ,3.0
185,A10W1ISZBB2FGA,0806998075,4.0
186,A10W3KER2YQN40,B0001MTUN0,4.0
187,A10W7CK4KQMUDX,B000BYXF4S,5.0
188,A10WE9DAZJ97LU,B000HHM20M,5.0
189,A10WWVDT2Y1UU,B000JQM1DE,5.0
190,A10XE9OKZS1G7L,B0001NRWD4,1.0
191,A10XJ9A66NI02T,B0009OOAHG,1.0
192,A10XMVH5TWF753,B0000BYD4Y,3.0
193,A10Y058K7B96C6,B00006B7P4,5.0
194,A10Y0BDRMJB0CR,B0007D2F80,5.0
195,A10YKFB7ASAZRE,B000OVPEQU,1.0
196,A10YO15QND3PCB,B00083KRCA,4.0
197,A10YQ4Q436WMO9,B000GL7IDK,5.0
198,A10Z2O9ISNZ1DR,B000I1KTEI,5.0
199,A10Z80F847C89N,B0009WFWP2,5.0
200,A10Z8K7CVE3VHZ,B000NIFKRM,5.0
201,A10Z94GBKQPRI5,B000BIXNEQ,2.0
202,A10ZBR6O8S8OCY,B0000C0CJQ,4.0
203,A10ZU4CUO0J4O4,B0001DUMXQ,5.0
204,A1103HJQTANPR,B0006843G8,5.0
205,A110F2YMUTMRM4,B000NK5VY2,3.0
206,A110HA5GBMNX1S,B000JQM1DE,4.0
207,A110VKXAVLAYKY,B0002BBYIE,5.0
208,A110W04RS33LVN,B0000A9ZDD,5.0
209,A11113JO40HPCD,B000NK5VY2,5.0
210,A111BCTFKWT17I,B000PCWS9E,4.0
211,A111BCTFKWT17I,B000PD4I82,4.0
212,A111F2O37EK8CO,B0001DU1RS,5.0
213,A111HHCU86ONP1,B000EOX28E,5.0
214,A111NY79S1SVN3,B000GTNEEO,4.0
215,A111QSB39B329H,B00005NMUH,5.0
216,A111RI80G03SVS,B0002VA9NA,5.0
217,A111VL33QDE3X8,B000JQM1DE,2.0
218,A111VR0F3ZVYHO,B000NWKEJW,1.0
219,A111VR0F3ZVYHO,B000NWKO9M,1.0
220,A111VR0F3ZVYHO,B000NWODU8,1.0
221,A111VR0F3ZVYHO,B000NWOFNI,1.0
222,A111XP4D7SNYGF,B000BKVMOM,5.0
223,A111XP4D7SNYGF,B000F8XDV0,5.0
224,A111XT74RZAG4L,B000EOX28E,4.0
225,A111Z6QOAC936N,B000I1HNME,3.0
226,A1127D1VK3KA8C,B000EI411C,1.0
227,A112ASTRZ32CKF,B000NIFKRM,4.0
228,A112MCVOGQORYM,B000PNEWVU,5.0
229,A1132G7NIAL9LL,B00013MUVS,4.0
230,A1132G7NIAL9LL,B000ER2YM6,5.0
231,A1134ZK8C1E4A1,B00004Z2UB,5.0
232,A113FOSWHG2F0G,B000OVHWLK,1.0
233,A113JEAF1WJKI,B00005NWQT,5.0
234,A113Y5HEZJQMWP,B000FAJEWU,5.0
235,A114DCE8OGU1OX,B0006V1XHW,5.0
236,A114UA400Y804T,B000NIFKRM,5.0
237,A11548ZOIDAELN,B0008G8G8Y,4.0
238,A1155O9K8QZMX2,B000L7V5JM,5.0
239,A1157FME8067X4,B000P8U14C,5.0
240,A115C2WRCJEH15,B00013MTVE,5.0
241,A115C2WRCJEH15,B0002FCG9Q,5.0
242,A115C2WRCJEH15,B0002FCGBY,5.0
243,A115DZ6G6I3X0J,B000H6NTD2,5.0
244,A115E1TPL4ELKX,B000QA11IO,1.0
245,A115GIWFS9S3ZN,B000JQM1DE,5.0
246,A115H0MXGG5U0,B0007LHJXS,5.0
247,A115HAGFHJO98V,B000GF232C,3.0
248,A115R6Z27HRK3H,B000KINLIK,4.0
249,A115UTQALJRF9I,B000F7DPEQ,5.0
250,A115X2U6UTVEHR,B000068U60,2.0
251,A115Y8R40DCT3I,B000F7DPEQ,5.0
252,A116DNBF5OBBDF,B0009OE06M,5.0
253,A116FWU3JTKPAX,B000NK5VY2,3.0
254,A1170YW6H1H6XB,B0001DS85A,5.0
255,A1178I7U7FSE45,B0009O1ELG,5.0
256,A117SS8QNANELR,B00005NWQT,3.0
257,A117Y5J7LC8SMP,B000NPIBH6,5.0
258,A1189QEDE847Y2,B000EHLK58,4.0
259,A118B3DM1Q8BUK,B000684DUO,5.0
260,A118CPSISIV38S,B000PCVT3A,4.0
261,A118CPSISIV38S,B000PCWO6G,4.0
262,A118CPSISIV38S,B000PCWO70,4.0
263,A118CPSISIV38S,B000PCWO7U,4.0
264,A118CPSISIV38S,B000PD0EXA,4.0
265,A118EFK1S908UR,B000PYDJF4,5.0
266,A118FK7HXVYWFV,B0001DTWYG,5.0
267,A118QSPFBNRK0C,B00006ICJY,3.0
268,A118T2O9BIVCAX,B0001DUD80,2.0
269,A118ZDKFXPBBJ5,B000F7DPEQ,5.0
270,A1191R409M4MAX,B00095OFXO,1.0
271,A1191R409M4MAX,B000CN9JB6,3.0
272,A1191R8IOECCK5,B0002KHBS2,5.0
273,A11974HPPSMFR3,B000P36TR0,5.0
274,A1199FP25ZOTQX,B0007XMDGE,5.0
275,A1199FP25ZOTQX,B000JQM1DE,5.0
276,A119HSECAF3NIY,B000NP1ESO,5.0
277,A119MEDSK6CF91,B000PAQJ7I,1.0
278,A119NM23U5JWIX,B000A35Q1K,5.0
279,A11A5BT7EH1Z18,B0002KHBS2,4.0
280,A11A8SM69ZTTIK,B0000648AI,1.0
281,A11AG6885YWEX4,B000OVHWLK,5.0
282,A11AMWRACPL1JR,B000B7M8WU,2.0
283,A11AURADCPI8JX,B00006I9V8,5.0
284,A11AURADCPI8JX,B00006IA9F,5.0
285,A11AW1AVGA058V,B000JQM1DE,5.0
286,A11AYMS3R4MHMA,B000789RSQ,5.0
287,A11B7W6MC8RA6J,B000C4GTIQ,5.0
288,A11BURN21BSG1U,B000FLH2VE,5.0
289,A11BXV8FM0356B,B0009PWYWS,1.0
290,A11CPPQ0786LGK,B00006IDXY,4.0
291,A11CPPQ0786LGK,B00006IDXZ,4.0
292,A11CPPQ0786LGK,B00006IDY1,4.0
293,A11CPPQ0786LGK,B00006IDY3,4.0
294,A11CPPQ0786LGK,B00006IDY5,4.0
295,A11CPPQ0786LGK,B00006IDY9,4.0
296,A11CPPQ0786LGK,B00006IDYC,4.0
297,A11CPPQ0786LGK,B0006HXP68,4.0
298,A11CPPQ0786LGK,B0006HXP8G,4.0
299,A11CPPQ0786LGK,B000F8R8HU,4.0
300,A11CPPQ0786LGK,B000F8VE52,4.0
301,A11CPPQ0786LGK,B000J0C5N6,4.0
302,A11CPPQ0786LGK,B000QE4BXW,4.0
303,A11CQV3PV5BAGP,B000Q5XP38,1.0
304,A11D18CMLFXZB1,B000GAQFPS,5.0
305,A11D3FT0XHBU46,B000C11SD0,3.0
306,A11D57EEJXG1TQ,B000J0C9SM,5.0
307,A11DHOIPQZ9STC,B000A35Q1K,4.0
308,A11DHOIPQZ9STC,B000FNE0XK,5.0
309,A11DO2FUVK1IXC,B000P8HMLM,4.0
310,A11DZ6CDBOBNVJ,B000F7DPEQ,4.0
311,A11E8VTQX7QBE3,B0000C0CJQ,5.0
312,A11E97POD1SB80,B000FNI6AI,1.0
313,A11E97POD1SB80,B000FNIPAE,1.0
314,A11E97POD1SB80,B000FNIPB8,1.0
315,A11EIDY6DD40CS,B0000C0CJQ,5.0
316,A11ELJ1SETAMIK,B000KNJQ98,3.0
317,A11EU6PTSNYIJ0,B0007D2F80,5.0
318,A11EXFE8DPKKRL,B000KVZ9W8,1.0
319,A11EXFO14WEJM1,B0000DC0T3,5.0
320,A11F87LHCF6KV2,B000B7S3EM,5.0
321,A11FFTDK8QVLH6,B0006HUJRG,4.0
322,A11FKF074G74FJ,B000MATGSK,5.0
323,A11G0USB08XP6F,B0006OJAIS,5.0
324,A11GC8EI5HGD5H,B000JLD7LO,3.0
325,A11GE5IQ8SIGSP,B0000CBK1L,5.0
326,A11GQ4FD3Z50R2,B000P8HKHS,3.0
327,A11GTUL3IMFECH,B0001DTWYG,5.0
328,A11H7VOXV5PXPU,1929180802,5.0
329,A11HISVMVK03L3,B00070QR1E,5.0
330,A11HS25RDZ3ND4,B0001WAAFW,2.0
331,A11HSPOE53C6G0,B0002TUVN0,4.0
332,A11HTKXL8IWMXR,B0000CBK1L,5.0
333,A11HU1AN7E6M0G,B00083KWSY,5.0
334,A11HUXOWCGD2XC,B000E57F9K,5.0
335,A11I0MJ2SMDHTX,B000BY900G,5.0
336,A11I1I9QLMAM1A,B000F7DPEQ,5.0
337,A11ITZA7IWJ3NF,B000HF6JF8,1.0
338,A11IU52F0HL1EM,B0009VEM5E,5.0
339,A11IXVL5AR3RCR,1892127180,5.0
340,A11J0MX9XNZI7U,B000OVJZ5Q,5.0
341,A11J0XZKZOP23E,B000NDKVJY,5.0
342,A11J8QT699V0ZR,B0001DUKPQ,5.0
343,A11JF1MA1JJZ7Q,B0001DU6BY,5.0
344,A11JFRBFQSMJYQ,B000MWXPKI,5.0
345,A11JQ8ALX2RYCF,B000EOX28E,5.0
346,A11JRQP75K1CAG,B000A88M0C,5.0
347,A11JWUJRWU0HYP,B000068U62,5.0
348,A11K1WC2Y43FAT,B00005BZRZ,5.0
349,A11K2WTDOSI1JL,B000I6H4VE,5.0
350,A11K6Z35IBOZE6,B000OVHYLI,5.0
351,A11K9P2B7KZ303,B00006I9V8,5.0
352,A11K9P2B7KZ303,B00006IA9F,5.0
353,A11KL4GOTFBEBR,B000J0C64O,4.0
354,A11KLXFILM23MI,B000A7JJF0,5.0
355,A11KRRXW48JWM0,B0002M9LP6,4.0
356,A11LKN4DXE3TP,B0002KHBS2,5.0
357,A11LLWNATMHTZP,B0001DUCJA,5.0
358,A11MQJ5YY5PLEQ,B000KMENJM,5.0
359,A11MW0B4PY8SDZ,B000F7DPEQ,5.0
360,A11MZWCZN4PND9,B000PNEWVU,5.0
361,A11N4EIA91AOT3,B000H6NTD2,5.0
362,A11N7RWEC2FT5D,B000OVHTB8,3.0
363,A11NHYEN4518ZQ,B00009L1WG,2.0
364,A11NTAJDD9CKAD,B000NPIBH6,5.0
365,A11NTWV96D3U12,B000A88MSE,5.0
366,A11O13YAJK0NRJ,B0006HUQJC,1.0
367,A11O26MTOI2LZA,B00006IDOB,5.0
368,A11O2YCSVN7QJ8,B000I805X6,2.0
369,A11OMAJH6G7POE,B0001DS5MQ,5.0
370,A11OP8Q7RN3GBM,B0009VEM68,3.0
371,A11OQHRID072DP,B000IDOJ38,1.0
372,A11OV9IPL11ZXD,B00006IDXY,5.0
373,A11OV9IPL11ZXD,B00006IDXZ,5.0
374,A11OV9IPL11ZXD,B00006IDY1,5.0
375,A11OV9IPL11ZXD,B00006IDY3,5.0
376,A11OV9IPL11ZXD,B00006IDY5,5.0
377,A11OV9IPL11ZXD,B00006IDY9,5.0
378,A11OV9IPL11ZXD,B00006IDYC,5.0
379,A11OV9IPL11ZXD,B0006HXP68,5.0
380,A11OV9IPL11ZXD,B0006HXP8G,5.0
381,A11OV9IPL11ZXD,B000F8R8HU,5.0
382,A11OV9IPL11ZXD,B000F8VE52,5.0
383,A11OV9IPL11ZXD,B000J0C5N6,5.0
384,A11OV9IPL11ZXD,B000QE4BXW,5.0
385,A11PELBK6VQGFM,B000JQM1DE,5.0
386,A11PS8LVADMK2Q,B000F7DPEQ,3.0
387,A11Q3SUMD7N1F4,B000KVZ9W8,1.0
388,A11Q9F4W766U4,B0009RRTBM,5.0
389,A11QF7FYA9TH8K,B00000ISUU,1.0
390,A11QG0AY95NHRK,B00004Z6U1,5.0
391,A11QNR81PTGV1N,B000E147WW,5.0
392,A11QQYE0FAEQJZ,B000J4IH0M,5.0
393,A11QVZLUPZ5OA,B00006IC2B,5.0
394,A11R3B7Z78KH7D,B000CD0JXS,5.0
395,A11RIYGO7VKMNN,B000EI411C,1.0
396,A11RJI28PSOCAB,B000NK5VY2,2.0
397,A11RJLMORR172S,B00006JNWQ,5.0
398,A11SOB911P53PP,B0006FUHGQ,5.0
399,A11SUIQTG7R5NF,B00004ZCMI,5.0
400,A11SUIQTG7R5NF,B00004ZCMM,5.0
401,A11SUIQTG7R5NF,B00006RVJQ,5.0
402,A11TRG81U863BF,B0007ZHEJ8,5.0
403,A11U8UZTDUUZMY,B0009I52O2,5.0
404,A11UFXAJ9UO9H0,B000GAU6XK,4.0
405,A11UMW0OS0WZX6,B0002BBYIE,5.0
406,A11USFU66MJOIT,B000C17TEC,4.0
407,A11UWR6319GNBV,B000BVKDA0,3.0
408,A11UXG6ITOGIXB,B000JQM1DE,5.0
409,A11V0MR0IYVK9X,B0001DU4XY,4.0
410,A11V240I6OMF77,B00016UVNE,3.0
411,A11V240I6OMF77,B000H89PWY,4.0
412,A11V9ZI6T6B333,B000A6TBQI,5.0
413,A11VEJUE3NXBDR,B00006IBN8,4.0
414,A11VJQIFBSWFXS,B0000BYD50,1.0
415,A11VK79G41FSU6,B00017USRM,4.0
416,A11VQGCLWJ268M,B000LXE8PE,4.0
417,A11VR796R606QU,B000OVHWLK,1.0
418,A11W3B8NVNBLKZ,B000HUX5GO,5.0
419,A11W3QF4GW1HTZ,B00013MU3Q,5.0
420,A11W3QF4GW1HTZ,B000JQM1DE,5.0
421,A11W3SJAANN7V0,B0000YRT1Y,5.0
422,A11W52X1KMXCKF,B0007XFN84,5.0
423,A11WM95ISUZLG0,B000H2L1M2,3.0
424,A11WYHDB1YEZOX,B0001DS5ZI,4.0
425,A11WYHDB1YEZOX,B00064U7P8,4.0
426,A11WYWVSDAV20M,B000OVPGCC,4.0
427,A11X0B1G1608YS,B00006498M,3.0
428,A11X1W2VW6WHPK,B000A5CKHG,5.0
429,A11XOLSJOT3U5W,B000641EQO,5.0
430,A11Y0CMAFTYAWO,B00083KXE2,5.0
431,A11YFAB1OGMF7,B000JQM1DE,5.0
432,A11YIF24IL4ALA,B000GJ3746,5.0
433,A11YK8W2F3WUL8,B000EOX28E,5.0
434,A11Z27LNQV0ZK,B000PCCJYI,2.0
435,A11Z7GXE2RS9U8,B000MVZ2E6,5.0
436,A120666WTV1JYD,B000I6H5PO,5.0
437,A120ASJB05L9E,B000226956,1.0
438,A120C86P2NE1HQ,B00009K01F,5.0
439,A120ECBQV6449S,B000AXI856,5.0
440,A120O9IOE22LS0,B0002JT0PK,5.0
441,A120VX6DXM8M64,B000EOX28E,2.0
442,A12109373ATS9V,B000F3ZIWM,2.0
443,A121LU1P40URV,B000OYFFXO,4.0
444,A121XKTQ1Z4Q4B,B00083QRT2,3.0
445,A12223XRO40UUQ,B0008G8G8Y,5.0
446,A1226PO8R9LCLA,B0001DUD80,5.0
447,A122C488CULR1J,B000GAOJ2Y,5.0
448,A122LEWA26OW6Z,B000GHF34U,5.0
449,A122OT6ZI5FGRE,B00006IDRF,5.0
450,A122UK9IT8QSRE,B0001WUWR8,1.0
451,A123LBHMXD5JEI,B000OVPB86,1.0
452,A1247QA16P8TV7,B000F8XIBA,4.0
453,A1255BL35MWBN9,B0006TZNRA,2.0
454,A1257GYGK493US,B000B7M8WU,3.0
455,A1257GYGK493US,B000JQM1DE,4.0
456,A125AOSAKH3NLC,B0009H754I,4.0
457,A125DKB9PYNOOL,B000A86FZQ,5.0
458,A125LPPWGOH0R3,B00020SEP6,3.0
459,A125YPVDJR3ISR,B0001WAOF8,5.0
460,A1268BAXWZ5VLY,B000EOX28E,5.0
461,A126BBB5293FXV,B0002I8OEE,5.0
462,A126NFOEDMGWJS,B000E7FF4U,3.0
463,A126Q2HVTCS9P2,B00081HYDC,5.0
464,A126QQA9TW0AF3,B000NP1ESO,4.0
465,A126WMG7K6P2TS,B0002AHRSQ,5.0
466,A126WMG7K6P2TS,B0002KHBS2,1.0
467,A1271ST6U87FZH,B000OVHTB8,5.0
468,A1279ZWUMYD1VI,B00006B7PY,2.0
469,A127MKS9DLTNPA,B000140IN4,4.0
470,A127QIZMZCHG7Y,B000HFEKWW,3.0
471,A127S529ZOKIT8,B000HF6JF8,3.0
472,A127YIRIKA7F39,B00004Z6XJ,5.0
473,A127ZWLVF7CTH0,B000AMW5V0,4.0
474,A128FLG3B0EOAB,B0002TTI70,5.0
475,A128FLG3B0EOAB,B0002TTIMK,5.0
476,A128FLG3B0EOAB,B00083MNEK,5.0
477,A128N0OK2BT6QY,B00081FOQ6,4.0
478,A1295I7569D302,B0000CBK1L,5.0
479,A129XGHJ700VA5,B000JQM1DE,5.0
480,A129YJXSMDKRSZ,B000GPGJPE,1.0
481,A12A3W8IG44Q8B,B00004Z2UB,4.0
482,A12A4ZFPS7X3FX,B00092PX6U,5.0
483,A12AB126D13RI0,B00004ZBT7,5.0
484,A12AB126D13RI0,B00004ZBT8,5.0
485,A12AB126D13RI0,B00004ZBT9,5.0
486,A12AB126D13RI0,B00004ZBTD,5.0
487,A12ABBK5TB3V8S,B000GBROKC,5.0
488,A12AIU7L8NKMCA,B000E864JE,5.0
489,A12AK855CZF9YX,B0006O87CS,5.0
490,A12ALU5VDU0TQR,B000F7DPEQ,5.0
491,A12AP3A6EQ8RU2,B000K1UFCW,4.0
492,A12ARXJ6WP4IS0,B000BQRCE0,5.0
493,A12AUZJJG1AKY9,B000P0RDY6,5.0
494,A12BH9RRO0TK1K,B00006IEEV,5.0
495,A12BHEHNP83QA2,B000AXI856,5.0
496,A12BLH7XCWWO80,B00006B7O1,4.0
497,A12BOF9YSO0KH6,B0008GMGZ8,5.0
498,A12C1H4JH2M6E8,B000BQ7HUE,2.0
499,A12C20M7LXX7J5,B000J0C64O,5.0
500,A12C2N1LUZWRLF,B000KD1Q8C,4.0
